text_id,paper_discipline,level_cat,student_gender,speaker_status,paper_type,token,per_mil
MEC.G0.10.1,Mechanical Engineering,G0,F,NNS,ResearchPaper,was,8680.56
MEC.G0.10.1,Mechanical Engineering,G0,F,NNS,ResearchPaper,were,4050.93
MEC.G0.10.1,Mechanical Engineering,G0,F,NNS,ResearchPaper,people,0
MEC.G0.11.1,Mechanical Engineering,G0,F,NS,Report,the,113578.68
MEC.G0.11.1,Mechanical Engineering,G0,F,NS,Report,i,1269.04
MEC.G0.11.1,Mechanical Engineering,G0,F,NS,Report,we,15228.43
MEC.G0.11.1,Mechanical Engineering,G0,F,NS,Report,will,634.52
MEC.G0.11.1,Mechanical Engineering,G0,F,NS,Report,would,634.52
MEC.G0.11.1,Mechanical Engineering,G0,F,NS,Report,may,0
MEC.G0.11.1,Mechanical Engineering,G0,F,NS,Report,is,9517.77
MEC.G0.11.1,Mechanical Engineering,G0,F,NS,Report,was,11421.32
MEC.G0.11.1,Mechanical Engineering,G0,F,NS,Report,were,7614.21
MEC.G0.11.1,Mechanical Engineering,G0,F,NS,Report,people,0
MEC.G0.11.2,Mechanical Engineering,G0,F,NS,ResearchPaper,the,88289.11
MEC.G0.11.2,Mechanical Engineering,G0,F,NS,ResearchPaper,i,457.46
MEC.G0.11.2,Mechanical Engineering,G0,F,NS,ResearchPaper,we,16010.98
MEC.G0.11.2,Mechanical Engineering,G0,F,NS,ResearchPaper,will,5489.48
MEC.G0.11.2,Mechanical Engineering,G0,F,NS,ResearchPaper,would,2287.28
MEC.G0.11.2,Mechanical Engineering,G0,F,NS,ResearchPaper,may,0
MEC.G0.11.2,Mechanical Engineering,G0,F,NS,ResearchPaper,is,14181.15
MEC.G0.11.2,Mechanical Engineering,G0,F,NS,ResearchPaper,was,9149.13
MEC.G0.11.2,Mechanical Engineering,G0,F,NS,ResearchPaper,were,4574.57
MEC.G0.11.2,Mechanical Engineering,G0,F,NS,ResearchPaper,people,457.46
MEC.G0.12.1,Mechanical Engineering,G0,F,NS,Report,the,93112.24
MEC.G0.12.1,Mechanical Engineering,G0,F,NS,Report,i,0
MEC.G0.12.1,Mechanical Engineering,G0,F,NS,Report,we,0
MEC.G0.12.1,Mechanical Engineering,G0,F,NS,Report,will,1275.51
MEC.G0.12.1,Mechanical Engineering,G0,F,NS,Report,would,0
MEC.G0.12.1,Mechanical Engineering,G0,F,NS,Report,may,0
MEC.G0.12.1,Mechanical Engineering,G0,F,NS,Report,is,26785.71
MEC.G0.12.1,Mechanical Engineering,G0,F,NS,Report,was,2551.02
MEC.G0.12.1,Mechanical Engineering,G0,F,NS,Report,were,0
MEC.G0.12.1,Mechanical Engineering,G0,F,NS,Report,people,0
MEC.G1.01.1,Mechanical Engineering,G1,M,NS,ResearchPaper,the,87189.62
MEC.G1.01.1,Mechanical Engineering,G1,M,NS,ResearchPaper,i,0
MEC.G1.01.1,Mechanical Engineering,G1,M,NS,ResearchPaper,we,0
MEC.G1.01.1,Mechanical Engineering,G1,M,NS,ResearchPaper,will,2821.67
MEC.G1.01.1,Mechanical Engineering,G1,M,NS,ResearchPaper,would,2821.67
MEC.G1.01.1,Mechanical Engineering,G1,M,NS,ResearchPaper,may,0
MEC.G1.01.1,Mechanical Engineering,G1,M,NS,ResearchPaper,is,25677.2
MEC.G1.01.1,Mechanical Engineering,G1,M,NS,ResearchPaper,was,11568.85
MEC.G1.01.1,Mechanical Engineering,G1,M,NS,ResearchPaper,were,4796.84
MEC.G1.01.1,Mechanical Engineering,G1,M,NS,ResearchPaper,people,0
MEC.G1.02.1,Mechanical Engineering,G1,M,NNS,Proposal,the,110526.32
MEC.G1.02.1,Mechanical Engineering,G1,M,NNS,Proposal,i,0
MEC.G1.02.1,Mechanical Engineering,G1,M,NNS,Proposal,we,15263.16
MEC.G1.02.1,Mechanical Engineering,G1,M,NNS,Proposal,will,3157.89
MEC.G1.02.1,Mechanical Engineering,G1,M,NNS,Proposal,would,6315.79
MEC.G1.02.1,Mechanical Engineering,G1,M,NNS,Proposal,may,0
MEC.G1.02.1,Mechanical Engineering,G1,M,NNS,Proposal,is,14736.84
MEC.G1.02.1,Mechanical Engineering,G1,M,NNS,Proposal,was,8947.37
MEC.G1.02.1,Mechanical Engineering,G1,M,NNS,Proposal,were,3157.89
MEC.G1.02.1,Mechanical Engineering,G1,M,NNS,Proposal,people,0
MEC.G1.03.1,Mechanical Engineering,G1,F,NS,Report,the,61364.94
MEC.G1.03.1,Mechanical Engineering,G1,F,NS,Report,i,0
MEC.G1.03.1,Mechanical Engineering,G1,F,NS,Report,we,0
MEC.G1.03.1,Mechanical Engineering,G1,F,NS,Report,will,2294.02
MEC.G1.03.1,Mechanical Engineering,G1,F,NS,Report,would,2294.02
MEC.G1.03.1,Mechanical Engineering,G1,F,NS,Report,may,191.17
MEC.G1.03.1,Mechanical Engineering,G1,F,NS,Report,is,10131.91
MEC.G1.03.1,Mechanical Engineering,G1,F,NS,Report,was,2102.85
MEC.G1.03.1,Mechanical Engineering,G1,F,NS,Report,were,955.84
MEC.G1.03.1,Mechanical Engineering,G1,F,NS,Report,people,1911.68
MEC.G1.04.1,Mechanical Engineering,G1,M,NNS,Proposal,the,88230.34
MEC.G1.04.1,Mechanical Engineering,G1,M,NNS,Proposal,i,3199.19
MEC.G1.04.1,Mechanical Engineering,G1,M,NNS,Proposal,we,8924.06
MEC.G1.04.1,Mechanical Engineering,G1,M,NNS,Proposal,will,10271.09
MEC.G1.04.1,Mechanical Engineering,G1,M,NNS,Proposal,would,4882.98
MEC.G1.04.1,Mechanical Engineering,G1,M,NNS,Proposal,may,1347.03
MEC.G1.04.1,Mechanical Engineering,G1,M,NNS,Proposal,is,11281.36
MEC.G1.04.1,Mechanical Engineering,G1,M,NNS,Proposal,was,841.89
MEC.G1.04.1,Mechanical Engineering,G1,M,NNS,Proposal,were,1683.79
MEC.G1.04.1,Mechanical Engineering,G1,M,NNS,Proposal,people,168.38
MEC.G1.05.1,Mechanical Engineering,G1,F,NNS,ResearchPaper,the,88254.38
MEC.G1.05.1,Mechanical Engineering,G1,F,NNS,ResearchPaper,i,0
MEC.G1.05.1,Mechanical Engineering,G1,F,NNS,ResearchPaper,we,0
MEC.G1.05.1,Mechanical Engineering,G1,F,NNS,ResearchPaper,will,0
MEC.G1.05.1,Mechanical Engineering,G1,F,NNS,ResearchPaper,would,2595.72
MEC.G1.05.1,Mechanical Engineering,G1,F,NNS,ResearchPaper,may,5840.36
MEC.G1.05.1,Mechanical Engineering,G1,F,NNS,ResearchPaper,is,5840.36
MEC.G1.05.1,Mechanical Engineering,G1,F,NNS,ResearchPaper,was,4542.5
MEC.G1.05.1,Mechanical Engineering,G1,F,NNS,ResearchPaper,were,5191.43
MEC.G1.05.1,Mechanical Engineering,G1,F,NNS,ResearchPaper,people,0
MEC.G1.05.2,Mechanical Engineering,G1,F,NNS,Report,the,68406.48
MEC.G1.05.2,Mechanical Engineering,G1,F,NNS,Report,i,395.41
MEC.G1.05.2,Mechanical Engineering,G1,F,NNS,Report,we,0
MEC.G1.05.2,Mechanical Engineering,G1,F,NNS,Report,will,790.83
MEC.G1.05.2,Mechanical Engineering,G1,F,NNS,Report,would,1977.07
MEC.G1.05.2,Mechanical Engineering,G1,F,NNS,Report,may,4349.55
MEC.G1.05.2,Mechanical Engineering,G1,F,NNS,Report,is,7908.26
MEC.G1.05.2,Mechanical Engineering,G1,F,NNS,Report,was,16211.94
MEC.G1.05.2,Mechanical Engineering,G1,F,NNS,Report,were,5931.2
MEC.G1.05.2,Mechanical Engineering,G1,F,NNS,Report,people,0
MEC.G1.06.1,Mechanical Engineering,G1,M,NS,ResearchPaper,the,89463.22
MEC.G1.06.1,Mechanical Engineering,G1,M,NS,ResearchPaper,i,1325.38
MEC.G1.06.1,Mechanical Engineering,G1,M,NS,ResearchPaper,we,13253.81
MEC.G1.06.1,Mechanical Engineering,G1,M,NS,ResearchPaper,will,0
MEC.G1.06.1,Mechanical Engineering,G1,M,NS,ResearchPaper,would,0
MEC.G1.06.1,Mechanical Engineering,G1,M,NS,ResearchPaper,may,0
MEC.G1.06.1,Mechanical Engineering,G1,M,NS,ResearchPaper,is,13253.81
MEC.G1.06.1,Mechanical Engineering,G1,M,NS,ResearchPaper,was,16567.26
MEC.G1.06.1,Mechanical Engineering,G1,M,NS,ResearchPaper,were,7289.6
MEC.G1.06.1,Mechanical Engineering,G1,M,NS,ResearchPaper,people,0
MEC.G1.07.1,Mechanical Engineering,G1,M,NS,ResearchPaper,the,96667.28
MEC.G1.07.1,Mechanical Engineering,G1,M,NS,ResearchPaper,i,920.64
MEC.G1.07.1,Mechanical Engineering,G1,M,NS,ResearchPaper,we,32774.81
MEC.G1.07.1,Mechanical Engineering,G1,M,NS,ResearchPaper,will,2393.67
MEC.G1.07.1,Mechanical Engineering,G1,M,NS,ResearchPaper,would,2577.79
MEC.G1.07.1,Mechanical Engineering,G1,M,NS,ResearchPaper,may,2577.79
MEC.G1.07.1,Mechanical Engineering,G1,M,NS,ResearchPaper,is,15098.51
MEC.G1.07.1,Mechanical Engineering,G1,M,NS,ResearchPaper,was,6444.49
MEC.G1.07.1,Mechanical Engineering,G1,M,NS,ResearchPaper,were,1657.15
MEC.G1.07.1,Mechanical Engineering,G1,M,NS,ResearchPaper,people,0
MEC.G1.08.1,Mechanical Engineering,G1,F,NS,Report,the,80561.49
MEC.G1.08.1,Mechanical Engineering,G1,F,NS,Report,i,0
MEC.G1.08.1,Mechanical Engineering,G1,F,NS,Report,we,0
MEC.G1.08.1,Mechanical Engineering,G1,F,NS,Report,will,2136.1
MEC.G1.08.1,Mechanical Engineering,G1,F,NS,Report,would,305.16
MEC.G1.08.1,Mechanical Engineering,G1,F,NS,Report,may,3967.04
MEC.G1.08.1,Mechanical Engineering,G1,F,NS,Report,is,22581.63
MEC.G1.08.1,Mechanical Engineering,G1,F,NS,Report,was,1830.94
MEC.G1.08.1,Mechanical Engineering,G1,F,NS,Report,were,2746.41
MEC.G1.08.1,Mechanical Engineering,G1,F,NS,Report,people,0
MEC.G1.09.1,Mechanical Engineering,G1,F,NNS,Report,the,93307.21
MEC.G1.09.1,Mechanical Engineering,G1,F,NNS,Report,i,0
MEC.G1.09.1,Mechanical Engineering,G1,F,NNS,Report,we,14018.69
MEC.G1.09.1,Mechanical Engineering,G1,F,NNS,Report,will,3466.99
MEC.G1.09.1,Mechanical Engineering,G1,F,NNS,Report,would,3768.47
MEC.G1.09.1,Mechanical Engineering,G1,F,NNS,Report,may,0
MEC.G1.09.1,Mechanical Engineering,G1,F,NNS,Report,is,23364.49
MEC.G1.09.1,Mechanical Engineering,G1,F,NNS,Report,was,4522.16
MEC.G1.09.1,Mechanical Engineering,G1,F,NNS,Report,were,3165.51
MEC.G1.09.1,Mechanical Engineering,G1,F,NNS,Report,people,452.22
MEC.G2.01.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,the,118556.7
MEC.G2.01.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,i,1145.48
MEC.G2.01.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,we,22336.77
MEC.G2.01.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,will,2863.69
MEC.G2.01.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,would,1145.48
MEC.G2.01.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,may,0
MEC.G2.01.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,is,29209.62
MEC.G2.01.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,was,572.74
MEC.G2.01.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,were,0
MEC.G2.01.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,people,0
MEC.G2.03.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,the,46296.3
MEC.G2.03.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,i,0
MEC.G2.03.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,we,420.88
MEC.G2.03.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,will,841.75
MEC.G2.03.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,would,841.75
MEC.G2.03.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,may,0
MEC.G2.03.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,is,11363.64
MEC.G2.03.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,was,10521.89
MEC.G2.03.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,were,4208.75
MEC.G2.03.1,Mechanical Engineering,G2,M,NNS,ResearchPaper,people,0
MEC.G2.04.1,Mechanical Engineering,G2,M,NS,ResearchPaper,the,111749.12
MEC.G2.04.1,Mechanical Engineering,G2,M,NS,ResearchPaper,i,0
MEC.G2.04.1,Mechanical Engineering,G2,M,NS,ResearchPaper,we,0
MEC.G2.04.1,Mechanical Engineering,G2,M,NS,ResearchPaper,will,1766.78
MEC.G2.04.1,Mechanical Engineering,G2,M,NS,ResearchPaper,would,0
MEC.G2.04.1,Mechanical Engineering,G2,M,NS,ResearchPaper,may,0
MEC.G2.04.1,Mechanical Engineering,G2,M,NS,ResearchPaper,is,29151.94
MEC.G2.04.1,Mechanical Engineering,G2,M,NS,ResearchPaper,was,1325.09
MEC.G2.04.1,Mechanical Engineering,G2,M,NS,ResearchPaper,were,1325.09
MEC.G2.04.1,Mechanical Engineering,G2,M,NS,ResearchPaper,people,0
MEC.G3.01.1,Mechanical Engineering,G3,M,NNS,ResearchPaper,the,87329.78
MEC.G3.01.1,Mechanical Engineering,G3,M,NNS,ResearchPaper,i,296.03
MEC.G3.01.1,Mechanical Engineering,G3,M,NNS,ResearchPaper,we,592.07
MEC.G3.01.1,Mechanical Engineering,G3,M,NNS,ResearchPaper,will,1776.2
MEC.G3.01.1,Mechanical Engineering,G3,M,NNS,ResearchPaper,would,0
MEC.G3.01.1,Mechanical Engineering,G3,M,NNS,ResearchPaper,may,296.03
MEC.G3.01.1,Mechanical Engineering,G3,M,NNS,ResearchPaper,is,21018.35
MEC.G3.01.1,Mechanical Engineering,G3,M,NNS,ResearchPaper,was,6512.73
MEC.G3.01.1,Mechanical Engineering,G3,M,NNS,ResearchPaper,were,2368.27
MEC.G3.01.1,Mechanical Engineering,G3,M,NNS,ResearchPaper,people,0
MEC.G3.02.1,Mechanical Engineering,G3,M,NS,Report,the,86412.02
MEC.G3.02.1,Mechanical Engineering,G3,M,NS,Report,i,0
MEC.G3.02.1,Mechanical Engineering,G3,M,NS,Report,we,1252.35
MEC.G3.02.1,Mechanical Engineering,G3,M,NS,Report,will,1252.35
MEC.G3.02.1,Mechanical Engineering,G3,M,NS,Report,would,1878.52
MEC.G3.02.1,Mechanical Engineering,G3,M,NS,Report,may,626.17
MEC.G3.02.1,Mechanical Engineering,G3,M,NS,Report,is,20663.74
MEC.G3.02.1,Mechanical Engineering,G3,M,NS,Report,was,8140.26
MEC.G3.02.1,Mechanical Engineering,G3,M,NS,Report,were,2504.7
MEC.G3.02.1,Mechanical Engineering,G3,M,NS,Report,people,0
MEC.G3.03.1,Mechanical Engineering,G3,M,NNS,Report,the,65980.63
MEC.G3.03.1,Mechanical Engineering,G3,M,NNS,Report,i,0
MEC.G3.03.1,Mechanical Engineering,G3,M,NNS,Report,we,605.33
MEC.G3.03.1,Mechanical Engineering,G3,M,NNS,Report,will,1210.65
MEC.G3.03.1,Mechanical Engineering,G3,M,NNS,Report,would,2421.31
MEC.G3.03.1,Mechanical Engineering,G3,M,NNS,Report,may,0
MEC.G3.03.1,Mechanical Engineering,G3,M,NNS,Report,is,6053.27
MEC.G3.03.1,Mechanical Engineering,G3,M,NNS,Report,was,5447.94
MEC.G3.03.1,Mechanical Engineering,G3,M,NNS,Report,were,2421.31
MEC.G3.03.1,Mechanical Engineering,G3,M,NNS,Report,people,0
NRE.G0.01.1,Natural Resources,G0,F,NS,ResearchPaper,the,47777.78
NRE.G0.01.1,Natural Resources,G0,F,NS,ResearchPaper,i,370.37
NRE.G0.01.1,Natural Resources,G0,F,NS,ResearchPaper,we,0
NRE.G0.01.1,Natural Resources,G0,F,NS,ResearchPaper,will,740.74
NRE.G0.01.1,Natural Resources,G0,F,NS,ResearchPaper,would,2592.59
NRE.G0.01.1,Natural Resources,G0,F,NS,ResearchPaper,may,3703.7
NRE.G0.01.1,Natural Resources,G0,F,NS,ResearchPaper,is,7407.41
NRE.G0.01.1,Natural Resources,G0,F,NS,ResearchPaper,was,10740.74
NRE.G0.01.1,Natural Resources,G0,F,NS,ResearchPaper,were,18888.89
NRE.G0.01.1,Natural Resources,G0,F,NS,ResearchPaper,people,370.37
NRE.G0.02.1,Natural Resources,G0,M,NS,Essay,the,104504.5
NRE.G0.02.1,Natural Resources,G0,M,NS,Essay,i,0
NRE.G0.02.1,Natural Resources,G0,M,NS,Essay,we,1801.8
NRE.G0.02.1,Natural Resources,G0,M,NS,Essay,will,0
NRE.G0.02.1,Natural Resources,G0,M,NS,Essay,would,3603.6
NRE.G0.02.1,Natural Resources,G0,M,NS,Essay,may,0
NRE.G0.02.1,Natural Resources,G0,M,NS,Essay,is,1801.8
NRE.G0.02.1,Natural Resources,G0,M,NS,Essay,was,0
NRE.G0.02.1,Natural Resources,G0,M,NS,Essay,were,0
NRE.G0.02.1,Natural Resources,G0,M,NS,Essay,people,5405.41
NRE.G0.02.2,Natural Resources,G0,M,NS,Critique,the,75980.39
NRE.G0.02.2,Natural Resources,G0,M,NS,Critique,i,0
NRE.G0.02.2,Natural Resources,G0,M,NS,Critique,we,0
NRE.G0.02.2,Natural Resources,G0,M,NS,Critique,will,2450.98
NRE.G0.02.2,Natural Resources,G0,M,NS,Critique,would,2450.98
NRE.G0.02.2,Natural Resources,G0,M,NS,Critique,may,0
NRE.G0.02.2,Natural Resources,G0,M,NS,Critique,is,2450.98
NRE.G0.02.2,Natural Resources,G0,M,NS,Critique,was,0
NRE.G0.02.2,Natural Resources,G0,M,NS,Critique,were,4901.96
NRE.G0.02.2,Natural Resources,G0,M,NS,Critique,people,2450.98
NRE.G0.02.3,Natural Resources,G0,M,NS,Critique,the,76583.21
NRE.G0.02.3,Natural Resources,G0,M,NS,Critique,i,0
NRE.G0.02.3,Natural Resources,G0,M,NS,Critique,we,0
NRE.G0.02.3,Natural Resources,G0,M,NS,Critique,will,0
NRE.G0.02.3,Natural Resources,G0,M,NS,Critique,would,1472.75
NRE.G0.02.3,Natural Resources,G0,M,NS,Critique,may,0
NRE.G0.02.3,Natural Resources,G0,M,NS,Critique,is,1472.75
NRE.G0.02.3,Natural Resources,G0,M,NS,Critique,was,0
NRE.G0.02.3,Natural Resources,G0,M,NS,Critique,were,0
NRE.G0.02.3,Natural Resources,G0,M,NS,Critique,people,1472.75
NRE.G0.03.1,Natural Resources,G0,M,NS,Essay,the,48553.72
NRE.G0.03.1,Natural Resources,G0,M,NS,Essay,i,2066.12
NRE.G0.03.1,Natural Resources,G0,M,NS,Essay,we,1033.06
NRE.G0.03.1,Natural Resources,G0,M,NS,Essay,will,4132.23
NRE.G0.03.1,Natural Resources,G0,M,NS,Essay,would,3099.17
NRE.G0.03.1,Natural Resources,G0,M,NS,Essay,may,3099.17
NRE.G0.03.1,Natural Resources,G0,M,NS,Essay,is,24793.39
NRE.G0.03.1,Natural Resources,G0,M,NS,Essay,was,0
NRE.G0.03.1,Natural Resources,G0,M,NS,Essay,were,0
NRE.G0.03.1,Natural Resources,G0,M,NS,Essay,people,3099.17
NRE.G0.03.2,Natural Resources,G0,M,NS,ResearchPaper,the,66903.49
NRE.G0.03.2,Natural Resources,G0,M,NS,ResearchPaper,i,13025.46
NRE.G0.03.2,Natural Resources,G0,M,NS,ResearchPaper,we,0
NRE.G0.03.2,Natural Resources,G0,M,NS,ResearchPaper,will,5328.6
NRE.G0.03.2,Natural Resources,G0,M,NS,ResearchPaper,would,1184.13
NRE.G0.03.2,Natural Resources,G0,M,NS,ResearchPaper,may,2960.33
NRE.G0.03.2,Natural Resources,G0,M,NS,ResearchPaper,is,11249.26
NRE.G0.03.2,Natural Resources,G0,M,NS,ResearchPaper,was,7696.86
NRE.G0.03.2,Natural Resources,G0,M,NS,ResearchPaper,were,5328.6
NRE.G0.03.2,Natural Resources,G0,M,NS,ResearchPaper,people,0
NRE.G0.04.1,Natural Resources,G0,F,NS,CreativeWriting,the,66061.71
NRE.G0.04.1,Natural Resources,G0,F,NS,CreativeWriting,i,34119.78
NRE.G0.04.1,Natural Resources,G0,F,NS,CreativeWriting,we,13430.13
NRE.G0.04.1,Natural Resources,G0,F,NS,CreativeWriting,will,725.95
NRE.G0.04.1,Natural Resources,G0,F,NS,CreativeWriting,would,6533.58
NRE.G0.04.1,Natural Resources,G0,F,NS,CreativeWriting,may,0
NRE.G0.04.1,Natural Resources,G0,F,NS,CreativeWriting,is,1088.93
NRE.G0.04.1,Natural Resources,G0,F,NS,CreativeWriting,was,20689.66
NRE.G0.04.1,Natural Resources,G0,F,NS,CreativeWriting,were,9074.41
NRE.G0.04.1,Natural Resources,G0,F,NS,CreativeWriting,people,1088.93
NRE.G0.05.1,Natural Resources,G0,F,NS,Report,the,55811.1
NRE.G0.05.1,Natural Resources,G0,F,NS,Report,i,919.96
NRE.G0.05.1,Natural Resources,G0,F,NS,Report,we,0
NRE.G0.05.1,Natural Resources,G0,F,NS,Report,will,1226.62
NRE.G0.05.1,Natural Resources,G0,F,NS,Report,would,919.96
NRE.G0.05.1,Natural Resources,G0,F,NS,Report,may,613.31
NRE.G0.05.1,Natural Resources,G0,F,NS,Report,is,16252.68
NRE.G0.05.1,Natural Resources,G0,F,NS,Report,was,1839.93
NRE.G0.05.1,Natural Resources,G0,F,NS,Report,were,2146.58
NRE.G0.05.1,Natural Resources,G0,F,NS,Report,people,1533.27
NRE.G0.06.1,Natural Resources,G0,M,NS,Report,the,79356.71
NRE.G0.06.1,Natural Resources,G0,M,NS,Report,i,263.64
NRE.G0.06.1,Natural Resources,G0,M,NS,Report,we,263.64
NRE.G0.06.1,Natural Resources,G0,M,NS,Report,will,2372.79
NRE.G0.06.1,Natural Resources,G0,M,NS,Report,would,2109.15
NRE.G0.06.1,Natural Resources,G0,M,NS,Report,may,1054.57
NRE.G0.06.1,Natural Resources,G0,M,NS,Report,is,11863.96
NRE.G0.06.1,Natural Resources,G0,M,NS,Report,was,2372.79
NRE.G0.06.1,Natural Resources,G0,M,NS,Report,were,1581.86
NRE.G0.06.1,Natural Resources,G0,M,NS,Report,people,4218.3
NRE.G0.07.1,Natural Resources,G0,F,NS,Report,the,63962.56
NRE.G0.07.1,Natural Resources,G0,F,NS,Report,i,0
NRE.G0.07.1,Natural Resources,G0,F,NS,Report,we,0
NRE.G0.07.1,Natural Resources,G0,F,NS,Report,will,1170.05
NRE.G0.07.1,Natural Resources,G0,F,NS,Report,would,780.03
NRE.G0.07.1,Natural Resources,G0,F,NS,Report,may,3510.14
NRE.G0.07.1,Natural Resources,G0,F,NS,Report,is,20280.81
NRE.G0.07.1,Natural Resources,G0,F,NS,Report,was,1950.08
NRE.G0.07.1,Natural Resources,G0,F,NS,Report,were,2340.09
NRE.G0.07.1,Natural Resources,G0,F,NS,Report,people,1170.05
NRE.G0.08.1,Natural Resources,G0,F,NNS,Report,the,77288.94
NRE.G0.08.1,Natural Resources,G0,F,NNS,Report,i,1783.59
NRE.G0.08.1,Natural Resources,G0,F,NNS,Report,we,0
NRE.G0.08.1,Natural Resources,G0,F,NNS,Report,will,13674.2
NRE.G0.08.1,Natural Resources,G0,F,NNS,Report,would,2972.65
NRE.G0.08.1,Natural Resources,G0,F,NNS,Report,may,594.53
NRE.G0.08.1,Natural Resources,G0,F,NNS,Report,is,7134.36
NRE.G0.08.1,Natural Resources,G0,F,NNS,Report,was,0
NRE.G0.08.1,Natural Resources,G0,F,NNS,Report,were,0
NRE.G0.08.1,Natural Resources,G0,F,NNS,Report,people,4756.24
NRE.G0.09.1,Natural Resources,G0,F,NS,Report,the,122241.09
NRE.G0.09.1,Natural Resources,G0,F,NS,Report,i,0
NRE.G0.09.1,Natural Resources,G0,F,NS,Report,we,6791.17
NRE.G0.09.1,Natural Resources,G0,F,NS,Report,will,0
NRE.G0.09.1,Natural Resources,G0,F,NS,Report,would,0
NRE.G0.09.1,Natural Resources,G0,F,NS,Report,may,3395.59
NRE.G0.09.1,Natural Resources,G0,F,NS,Report,is,10186.76
NRE.G0.09.1,Natural Resources,G0,F,NS,Report,was,0
NRE.G0.09.1,Natural Resources,G0,F,NS,Report,were,11884.55
NRE.G0.09.1,Natural Resources,G0,F,NS,Report,people,0
NRE.G0.10.1,Natural Resources,G0,M,NS,Critique,the,74640.29
NRE.G0.10.1,Natural Resources,G0,M,NS,Critique,i,0
NRE.G0.10.1,Natural Resources,G0,M,NS,Critique,we,0
NRE.G0.10.1,Natural Resources,G0,M,NS,Critique,will,8992.81
NRE.G0.10.1,Natural Resources,G0,M,NS,Critique,would,3597.12
NRE.G0.10.1,Natural Resources,G0,M,NS,Critique,may,2697.84
NRE.G0.10.1,Natural Resources,G0,M,NS,Critique,is,28776.98
NRE.G0.10.1,Natural Resources,G0,M,NS,Critique,was,1798.56
NRE.G0.10.1,Natural Resources,G0,M,NS,Critique,were,3597.12
NRE.G0.10.1,Natural Resources,G0,M,NS,Critique,people,0
NRE.G0.11.1,Natural Resources,G0,M,NS,Essay,the,54936.31
NRE.G0.11.1,Natural Resources,G0,M,NS,Essay,i,0
NRE.G0.11.1,Natural Resources,G0,M,NS,Essay,we,15923.57
NRE.G0.11.1,Natural Resources,G0,M,NS,Essay,will,7961.78
NRE.G0.11.1,Natural Resources,G0,M,NS,Essay,would,796.18
NRE.G0.11.1,Natural Resources,G0,M,NS,Essay,may,0
NRE.G0.11.1,Natural Resources,G0,M,NS,Essay,is,12738.85
NRE.G0.11.1,Natural Resources,G0,M,NS,Essay,was,796.18
NRE.G0.11.1,Natural Resources,G0,M,NS,Essay,were,1592.36
NRE.G0.11.1,Natural Resources,G0,M,NS,Essay,people,0
NRE.G1.01.1,Natural Resources,G1,M,NS,Report,the,58083.25
NRE.G1.01.1,Natural Resources,G1,M,NS,Report,i,0
NRE.G1.01.1,Natural Resources,G1,M,NS,Report,we,0
NRE.G1.01.1,Natural Resources,G1,M,NS,Report,will,10325.91
NRE.G1.01.1,Natural Resources,G1,M,NS,Report,would,8712.49
NRE.G1.01.1,Natural Resources,G1,M,NS,Report,may,1936.11
NRE.G1.01.1,Natural Resources,G1,M,NS,Report,is,10325.91
NRE.G1.01.1,Natural Resources,G1,M,NS,Report,was,645.37
NRE.G1.01.1,Natural Resources,G1,M,NS,Report,were,968.05
NRE.G1.01.1,Natural Resources,G1,M,NS,Report,people,0
NRE.G1.02.1,Natural Resources,G1,F,NS,Essay,the,71631.61
NRE.G1.02.1,Natural Resources,G1,F,NS,Essay,i,0
NRE.G1.02.1,Natural Resources,G1,F,NS,Essay,we,568.5
NRE.G1.02.1,Natural Resources,G1,F,NS,Essay,will,568.5
NRE.G1.02.1,Natural Resources,G1,F,NS,Essay,would,1137.01
NRE.G1.02.1,Natural Resources,G1,F,NS,Essay,may,1705.51
NRE.G1.02.1,Natural Resources,G1,F,NS,Essay,is,3979.53
NRE.G1.02.1,Natural Resources,G1,F,NS,Essay,was,3979.53
NRE.G1.02.1,Natural Resources,G1,F,NS,Essay,were,568.5
NRE.G1.02.1,Natural Resources,G1,F,NS,Essay,people,568.5
NRE.G1.03.1,Natural Resources,G1,F,NS,Report,the,34210.53
NRE.G1.03.1,Natural Resources,G1,F,NS,Report,i,0
NRE.G1.03.1,Natural Resources,G1,F,NS,Report,we,877.19
NRE.G1.03.1,Natural Resources,G1,F,NS,Report,will,3508.77
